epoch,rand_init,layer,T,Y
9,14,2,1.3995714262625736,0.6700797712189632
9,14,3,1.1564155907271285,0.6703931076736902
10,14,1,4.3024322685013665,0.6834458466666957
10,14,2,1.3997269148650862,0.6700492385751322
10,14,3,1.1564155907271285,0.6703931076736902
11,14,1,4.302133825070284,0.6839489061352904
11,14,2,1.4000559489824163,0.6700802671392916
11,14,3,1.1564155907271285,0.6703931076736902
12,14,1,4.302724263328475,0.6839758661036193
12,14,2,1.4001904079652077,0.6698819318778035
12,14,3,1.1568011286980813,0.6703879119589349
13,14,1,4.302693252589107,0.6840175147367527
13,14,2,1.400081244428529,0.6697731529085837
13,14,3,1.1568011286980813,0.6703879119589349
14,14,1,4.302775827585672,0.6838564040999122
14,14,2,1.4003472360947224,0.6700212627724045
14,14,3,1.1568011286980813,0.6703879119589349
15,14,1,4.302775827585672,0.6838564040999122
15,14,2,1.4003472360947224,0.6700212627724045
15,14,3,1.1568011286980813,0.6703879119589349
16,14,1,4.302459285228014,0.6834819637791716
16,14,2,1.4004145111823023,0.6697581803861494
16,14,3,1.1568011286980813,0.6703879119589349
17,14,1,4.301461069861094,0.6835034103663808
17,14,2,1.4004474132437101,0.6697162632884255
17,14,3,1.1568011286980813,0.6703879119589349
18,14,1,4.301516714166622,0.6835034103663791
18,14,2,1.400900450626743,0.6697773320242075
18,14,3,1.1568011286980813,0.6703879119589349
19,14,1,4.302771163960023,0.6837861973103445
19,14,2,1.4010537387961222,0.6698837696429232
19,14,3,1.1568011286980813,0.6703879119589349
20,14,1,4.304690883730044,0.6842567580671286
20,14,2,1.4012335653928112,0.6698184346656162
20,14,3,1.1568426203288844,0.6703433735553057
21,14,1,4.304733515673689,0.6842749989217554
21,14,2,1.4002958206015688,0.6697606335603203
21,14,3,1.1568426203288844,0.6703433735553057
22,14,1,4.304902188989398,0.6842580496511648
22,14,2,1.4000882036491316,0.6696316473842274
22,14,3,1.156827846850609,0.6703017165087299
23,14,1,4.304835453111751,0.6843011563000667
23,14,2,1.4006663804780377,0.669726640925274
23,14,3,1.1567102576372434,0.6703449688440912
24,14,1,4.305119884432848,0.6843610603908052
24,14,2,1.4008236638497147,0.6698662019042012
24,14,3,1.1567102576372434,0.6703449688440912
25,14,1,4.30496011191292,0.6842738580306911
25,14,2,1.4024133771723086,0.6696739665153544
25,14,3,1.1565797005269802,0.6703246849895228
26,14,1,4.30506487475452,0.6842726249501982
26,14,2,1.4024603502181732,0.6696439937208507
26,14,3,1.1565797005269802,0.6703246849895228
27,14,1,4.305458619400754,0.684326829595646
27,14,2,1.4038062679368961,0.6695595878155745
27,14,3,1.1561623989781689,0.6704253016464787
28,14,1,4.306677476463551,0.6834716167972639
28,14,2,1.4021866671515983,0.6693229693576095
28,14,3,1.1555989018323691,0.6703801413464099
29,14,1,4.3066225589825855,0.6837121807895814
29,14,2,1.4021302356585856,0.6694784654395822
29,14,3,1.1556506106988218,0.6703966173759524
30,14,1,4.306275602710572,0.6838414133006028
30,14,2,1.4029174565899751,0.6694774502231708
30,14,3,1.1556157054642586,0.6706146744797596
31,14,1,4.307172087912928,0.6842654939205737
31,14,2,1.4034482001636528,0.6698906661583739
31,14,3,1.155587055406233,0.6704495302654898
32,14,1,4.308389914598674,0.6845859263896479
32,14,2,1.4039911187163954,0.6695755691307483
32,14,3,1.1556836155810375,0.670438358713751
33,14,1,4.308369105670303,0.6845681912405013
33,14,2,1.40327989935626,0.6694662756016427
33,14,3,1.155482102217194,0.6704262201223137
34,14,1,4.307426074728778,0.6846425180963998
34,14,2,1.4030794374218356,0.6694662756016423
34,14,3,1.155482102217194,0.6704262201223137
35,14,1,4.307845937889238,0.6846885791489825
35,14,2,1.4022634023149028,0.6692976716788461
35,14,3,1.155121919910556,0.6706402377922371
36,14,1,4.307944915972662,0.6845395145173114
36,14,2,1.4027108350038588,0.6696932262522628
36,14,3,1.1554109486050477,0.670532325060698
37,14,1,4.307298099554609,0.6843558127487723
37,14,2,1.4031666494237367,0.6698206969736198
37,14,3,1.1555276896306959,0.6705110389262678
38,14,1,4.306525605416235,0.6837961307988332
38,14,2,1.403294108878054,0.6698951637395636
38,14,3,1.1557671096066393,0.6705923874262298
39,14,1,4.3070059381185954,0.6841603719537144
39,14,2,1.4027729356990086,0.669694708724883
39,14,3,1.155657859392015,0.6705153628754261
40,14,1,4.307038157829583,0.6840135125293525
40,14,2,1.402782015919767,0.6693791682587729
40,14,3,1.155657859392015,0.6705153628754261
41,14,1,4.307428487961343,0.6840394646875261
41,14,2,1.4026097864346774,0.669465230896058
41,14,3,1.1551812951995633,0.6705463574104096
42,14,1,4.30698215659223,0.6838276620005406
42,14,2,1.4034312199884331,0.669468513344964
42,14,3,1.1557246105891004,0.6705496653172425
43,14,1,4.307269433477129,0.683803944275633
43,14,2,1.4036912594645994,0.6694215583182106
43,14,3,1.1549289726310983,0.6705456183437382
44,14,1,4.3069321972995676,0.6837743337367446
44,14,2,1.4035818154152437,0.6694420119756193
44,14,3,1.1556817893239266,0.6704711511152639
45,14,1,4.306419336554622,0.683802238421868
45,14,2,1.4040163229545266,0.6697910350131804
45,14,3,1.155718933916777,0.6705362297852187
46,14,1,4.307175207026295,0.6838643737468217
46,14,2,1.404671344495652,0.669747827505697
46,14,3,1.1550109896705036,0.6705027283377829
47,14,1,4.307299886000708,0.6839675432345107
47,14,2,1.4046939782800871,0.6701748802493008
47,14,3,1.155738224101885,0.670487734511612
48,14,1,4.307523646778391,0.6843317928250894
48,14,2,1.4048844036476131,0.6703142735119436
48,14,3,1.1557687130064576,0.6705258713258702
49,14,1,4.307552723541594,0.6843317928250894
49,14,2,1.4054770999605326,0.6705984718521818
49,14,3,1.1551025608171468,0.6705546818338708
50,14,1,4.306671216122278,0.684404690301716
50,14,2,1.4048260378289656,0.6704135246802201
50,14,3,1.1558432951462505,0.6704866574690032
51,14,1,4.307016207366757,0.684435612986861
51,14,2,1.4049272714951737,0.6704966324577177
51,14,3,1.1555689200401034,0.6704549033717822
52,14,1,4.306733997784527,0.6845013206964587
52,14,2,1.4059618539427188,0.6707243934699236
52,14,3,1.1553602823951064,0.6704583457798368
53,14,1,4.306014945441744,0.6842375846395319
53,14,2,1.4060854596469312,0.6706499384877058
53,14,3,1.1554024021105187,0.670395809740095
54,14,1,4.3048326007154305,0.6840262794247094
54,14,2,1.4063349370140905,0.6707220533768865
54,14,3,1.1554502989603401,0.6704380190677846
55,14,1,4.304550808949784,0.6838539482839714
55,14,2,1.4062727046457466,0.6706046814271875
55,14,3,1.1554114681593317,0.6704692650914992
56,14,1,4.305727601290115,0.6841719295190902
56,14,2,1.4064625196581906,0.6706309756151949
56,14,3,1.1553356179971281,0.6704443820142676
57,14,1,4.305312054171004,0.68419655554227
57,14,2,1.4067476179100797,0.6706827478625565
57,14,3,1.1549192525091403,0.6704124332240577
58,14,1,4.304756372803503,0.684006190991135
58,14,2,1.4068210267754484,0.6709049331306041
58,14,3,1.155354443468675,0.6703973909097578
59,14,1,4.304693119477796,0.6840482436994995
59,14,2,1.4068210267754484,0.6709049331306041
59,14,3,1.155354443468675,0.6703973909097578
60,14,1,4.304406060895289,0.6839277483913726
60,14,2,1.40715975550909,0.6707903392326409
60,14,3,1.1551853759243311,0.6703446940305384
61,14,1,4.304602094827937,0.684094337269407
61,14,2,1.4074389577585205,0.6711665955753703
61,14,3,1.1553354558804996,0.6704575611711956
62,14,1,4.3047518563461,0.684323559438444
62,14,2,1.4074623748015522,0.671171270012874
62,14,3,1.1553580494977513,0.6704320870696971
63,14,1,4.3043198767023085,0.684238426743339
63,14,2,1.4068591487252196,0.6713064526569865
63,14,3,1.1552754666895106,0.6704017751013338
64,14,1,4.30349150212613,0.6839688886463087
64,14,2,1.407704295019732,0.671444351467068
64,14,3,1.1553232994851586,0.6703898777420081
65,14,1,4.303185780599718,0.6839535576865474
65,14,2,1.4077991009654989,0.6714941021198837
65,14,3,1.1553642848949206,0.6703726027050769
66,14,1,4.3032683481491745,0.6838260647358885
66,14,2,1.407919328356951,0.6712342609642397
66,14,3,1.1553007058679086,0.6704153518435056
67,14,1,4.303497034468103,0.6837871292933215
67,14,2,1.4074857285721318,0.671138479868377
67,14,3,1.1553232994851586,0.6703898777420081
68,14,1,4.302742066092188,0.6834384140891014
68,14,2,1.407427654146586,0.6709904488942189
68,14,3,1.1553915998155366,0.6704927732051624
69,14,1,4.302587885855591,0.6834372057944531
69,14,2,1.4076035629951775,0.67094641121342
69,14,3,1.1553915998155366,0.6704927732051624
70,14,1,4.302247685923044,0.6835159091131793
70,14,2,1.4071177003925683,0.6709006126816996
70,14,3,1.1553915998155366,0.6704927732051624
71,14,1,4.3024187040075095,0.6835567124746849
71,14,2,1.407773683742585,0.670745750203753
71,14,3,1.1553727964709637,0.670432662010501
72,14,1,4.30236655586438,0.6834629695910088
72,14,2,1.4080398323140004,0.6707260039720269
72,14,3,1.1553408570492234,0.6703644591925233
73,14,1,4.303234461923063,0.6834813254674001
73,14,2,1.408623097177685,0.6706067394895543
73,14,3,1.1553756070618144,0.6704066685202128
74,14,1,4.303234461923063,0.6834813254674001
74,14,2,1.4085036627974947,0.6711162979927323
74,14,3,1.1553727964709637,0.670432662010501
75,14,1,4.303234461923063,0.6834813254674001
75,14,2,1.409184443970572,0.6709120717114101
75,14,3,1.1554094095991427,0.6704676068752198
76,14,1,4.3032398944061,0.6836145748998614
76,14,2,1.409517540211553,0.6710522326612511
76,14,3,1.1553325076293257,0.6704500248816649
77,14,1,4.303537018015149,0.6836648206789233
77,14,2,1.4097483329895617,0.6708562506740972
77,14,3,1.1554211492621986,0.6704765196031301
78,14,1,4.303512034590331,0.6836816264755985
78,14,2,1.4095805422970589,0.6706580782302201
78,14,3,1.1553403879982547,0.6703731177201133
79,14,1,4.304772272780988,0.6845864820609027
79,14,2,1.4097177841133863,0.6705511092743994
79,14,3,1.1553403879982547,0.6703731177201133
80,14,1,4.304930529461932,0.6841964482759026
80,14,2,1.4096027588770506,0.6705690451985742
80,14,3,1.1554211492621986,0.6704765196031301
81,14,1,4.304641832567285,0.6844488703493008
81,14,2,1.4106555058323291,0.6710344236138011
81,14,3,1.1554211492621986,0.6704765196031301
82,14,1,4.304654834551879,0.6844685214336224
82,14,2,1.4105598137374713,0.6709062784447943
82,14,3,1.1553403879982547,0.6703731177201133
83,14,1,4.3056194310635005,0.684558621540817
83,14,2,1.4098729238185363,0.6710028862310731
83,14,3,1.1554211492621986,0.6704765196031301
84,14,1,4.305728945143929,0.6848977454449674
84,14,2,1.4096722143713158,0.6709945381722489
84,14,3,1.1554211492621986,0.6704765196031301
85,14,1,4.305728945143929,0.6848977454449674
85,14,2,1.4099646091903377,0.6709160160677756
85,14,3,1.1553882968826255,0.6704181897125538
86,14,1,4.30566869659684,0.6846636724327935
86,14,2,1.4102234811359908,0.6709115649931894
86,14,3,1.1554211492621986,0.6704765196031301
87,14,1,4.305210307065036,0.6846275943476128
87,14,2,1.4102931045988978,0.6710944592967882
87,14,3,1.1554211492621986,0.6704765196031301
88,14,1,4.304700132534787,0.6847778837641192
88,14,2,1.4107275932468415,0.6711792823608445
88,14,3,1.1553804165136956,0.6704934385674273
89,14,1,4.304638299079722,0.6844428012282826
89,14,2,1.410815078617322,0.6710509707878258
89,14,3,1.155500150530461,0.6704622191048752
90,14,1,4.304473535539392,0.6844417780317329
90,14,2,1.4106424357480396,0.6710775059015117
90,14,3,1.155500150530461,0.6704622191048752
91,14,1,4.306280238815935,0.6844202763585905
91,14,2,1.4105744083512866,0.6712153177821101
91,14,3,1.1554079793564735,0.6704682730528764
92,14,1,4.306352190136337,0.6845082744848758
92,14,2,1.4104569985829567,0.6711460195131163
92,14,3,1.155500150530461,0.6704622191048752
93,14,1,4.306057498478988,0.6843556886776758
93,14,2,1.4101664882314173,0.6707783558749831
93,14,3,1.155413681122285,0.6704454624098815
94,14,1,4.306057498478988,0.6843556886776758
94,14,2,1.4100407711447405,0.6707342995722141
94,14,3,1.1554591651206998,0.6704791923645383
95,14,1,4.30673297015201,0.6848122768087652
95,14,2,1.4100223248070858,0.6708012889001425
95,14,3,1.155413681122285,0.6704454624098815
96,14,1,4.306847027245168,0.6848302715995267
96,14,2,1.4105808303294403,0.6710312285303179
96,14,3,1.155413681122285,0.6704454624098815
97,14,1,4.307667490054683,0.684825826882749
97,14,2,1.4105530768272772,0.671098501316687
97,14,3,1.155413681122285,0.6704454624098815
98,14,1,4.307686669684821,0.6847400468118661
98,14,2,1.4110576630151428,0.6715898051741909
98,14,3,1.155413681122285,0.6704454624098815
99,14,1,4.3074231288479945,0.6847385316575059
99,14,2,1.4110248730261823,0.671309460281178
99,14,3,1.155413681122285,0.6704454624098815
0,15,1,4.3078165717859225,0.684759180681203
0,15,2,1.4124282961759551,0.6712351862171131
0,15,3,1.155413681122285,0.6704454624098815
1,15,1,4.307726731927414,0.6845707807523231
1,15,2,1.4124565133591833,0.6712111511531988
1,15,3,1.15564913915388,0.6704202434158169
2,15,1,4.307726731927414,0.6845707807523231
2,15,2,1.4124565133591833,0.6712111511531988
2,15,3,1.155413681122285,0.6704454624098815
3,15,1,4.307726731927414,0.6845707807523231
3,15,2,1.4123848429803054,0.6712374143604372
3,15,3,1.155413681122285,0.6704454624098815
4,15,1,4.308086853792674,0.684570780752324
4,15,2,1.4126475724517586,0.6712376313887005
4,15,3,1.15564913915388,0.6704202434158169
5,15,1,4.307739499605302,0.6845679095989654
5,15,2,1.4133019411503014,0.6711627518949301
5,15,3,1.15564913915388,0.6704202434158169
6,15,1,4.3085336450345135,0.6846564437602218
6,15,2,1.412936400555341,0.6711932969370737
6,15,3,1.15564913915388,0.6704202434158169
7,15,1,4.308862341060125,0.6846574669567715
7,15,2,1.413083394140858,0.6710915679988116
7,15,3,1.15564913915388,0.6704202434158169
8,15,1,4.308602184334307,0.684656042060876
8,15,2,1.4128814722644165,0.6711374676363264
8,15,3,1.15564913915388,0.6704202434158169
9,15,1,4.307994900528046,0.6844622733452805
9,15,2,1.412797125110699,0.6713010370766743
9,15,3,1.15564913915388,0.6704202434158169
10,15,1,4.307654263144132,0.6846412087530274
10,15,2,1.4130269069451957,0.671289673173534
10,15,3,1.15564913915388,0.6704202434158169
11,15,1,4.307782955656075,0.6843311235508889
11,15,2,1.4130780983333624,0.6715458293505323
11,15,3,1.1556774318724763,0.6703950795334319
12,15,1,4.307524279596321,0.6839979006172054
12,15,2,1.4130780983333624,0.6715458293505323
12,15,3,1.15564913915388,0.6704202434158169
13,15,1,4.307631213938247,0.6840024569170327
13,15,2,1.4132873008674114,0.671978662354638
13,15,3,1.1556774318724763,0.6703950795334319
14,15,1,4.307990394425145,0.6840483458447313
14,15,2,1.4136518116531134,0.671906763373765
14,15,3,1.1557292443731395,0.6703784296377413
15,15,1,4.3085609022011,0.6840942812543398
15,15,2,1.413813026325693,0.672069530169221
15,15,3,1.1556774318724763,0.6703950795334319
16,15,1,4.308481888087456,0.6839433812939948
16,15,2,1.413939615854785,0.6719981585967716
16,15,3,1.1556774318724763,0.6703950795334319
17,15,1,4.308461805659746,0.683656094486123
17,15,2,1.4140697464952527,0.6720658898319734
17,15,3,1.1557292443731395,0.6703784296377413
18,15,1,4.308543076825944,0.6836631089967442
18,15,2,1.4145732606602266,0.6720575049991773
18,15,3,1.1556774318724763,0.6703950795334319
19,15,1,4.308322466874662,0.6836620076921225
19,15,2,1.4142780855026214,0.6721308319138419
19,15,3,1.1557292443731395,0.6703784296377413
20,15,1,4.309193733811384,0.6836746295897775
20,15,2,1.4143530410682654,0.6717753744631132
20,15,3,1.1556906206147062,0.6703895532019533
21,15,1,4.309560813167072,0.6840918381587322
21,15,2,1.4144910994387025,0.6718581263008048
21,15,3,1.1557292443731395,0.6703784296377413
22,15,1,4.309401780588293,0.684009414310597
22,15,2,1.4145270930060825,0.6720476416957037
22,15,3,1.1557292443731395,0.6703784296377413
23,15,1,4.310171805206849,0.6842374694387221
23,15,2,1.4144265486540393,0.6720071452976346
23,15,3,1.1555433637602928,0.6704008816886784
24,15,1,4.310125299473105,0.6842335699991793
24,15,2,1.4145283920865985,0.6717541265125608
24,15,3,1.1555433637602928,0.6704008816886784
25,15,1,4.310041947480252,0.684154158016808
25,15,2,1.4144123014445977,0.6722483788799325
25,15,3,1.1555433637602928,0.6704008816886784
26,15,1,4.309428187466864,0.6841080050947639
26,15,2,1.4146684785507846,0.6722954334624922
26,15,3,1.155168515202698,0.6700338106569359
27,15,1,4.309559585634979,0.6841298014999371
27,15,2,1.4149266057713383,0.6722185595261605
27,15,3,1.155497119038885,0.6703540256941896
28,15,1,4.30963893207245,0.6841517729503694
28,15,2,1.4150767277729912,0.6722655592531934
28,15,3,1.155497119038885,0.6703540256941896
29,15,1,4.309248391617599,0.6845235564907473
29,15,2,1.4145651020853043,0.6723870695743961
29,15,3,1.155168515202698,0.6700338106569359
30,15,1,4.30909257275478,0.6844845139310323
30,15,2,1.4146674197040259,0.6723623604242661
30,15,3,1.155168515202698,0.6700338106569359
31,15,1,4.308544048650599,0.6842976032829
31,15,2,1.4148587534963184,0.6723390845931045
31,15,3,1.155168515202698,0.6700338106569359
32,15,1,4.3078992972350845,0.6844851810704959
32,15,2,1.4152587717183769,0.6723806777390195
32,15,3,1.155340932529711,0.6700086475913243
33,15,1,4.308167897407122,0.6845315352056325
33,15,2,1.4154797006473316,0.6723344149105226
33,15,3,1.155340932529711,0.6700086475913243
34,15,1,4.306876297909108,0.684035446859097
34,15,2,1.4156047995991372,0.6723826514999316
34,15,3,1.1553659410479327,0.6700204906119445
35,15,1,4.307343870647103,0.684057596194684
35,15,2,1.4152246608826964,0.6723355740689185
35,15,3,1.1553659410479327,0.6700204906119445
36,15,1,4.307376667806468,0.6838198935861328
36,15,2,1.4152246608826964,0.6723355740689185
36,15,3,1.1553112687931408,0.669995382448938
37,15,1,4.307038110413792,0.6838206663074526
37,15,2,1.4152872055097667,0.6721998771425541
37,15,3,1.1553659410479327,0.6700204906119445
38,15,1,4.306744021193754,0.6838206663074526
38,15,2,1.4150477771408934,0.6727325676212055
38,15,3,1.1553112687931408,0.669995382448938
39,15,1,4.306744021193754,0.6838206663074526
39,15,2,1.4152619069712333,0.6727777138942783
39,15,3,1.1553426928359194,0.669984017063832
40,15,1,4.306610319473619,0.6838157634564013
40,15,2,1.4152619069712333,0.6727777138942783
40,15,3,1.1553426928359194,0.669984017063832
41,15,1,4.306605499236401,0.6838157634564022
41,15,2,1.415596211794309,0.6727719332913913
41,15,3,1.1553426928359194,0.669984017063832
42,15,1,4.30698253548915,0.6838380935868491
42,15,2,1.4147400426750476,0.6724964743292112
42,15,3,1.1553426928359194,0.669984017063832
43,15,1,4.307408128254116,0.6842585518659643
43,15,2,1.414428290373193,0.6723504144735744
43,15,3,1.1553426928359194,0.669984017063832
44,15,1,4.307655196041557,0.6842193732614019
44,15,2,1.4148912925730226,0.6723990635692543
44,15,3,1.1553426928359194,0.669984017063832
45,15,1,4.3094912272120425,0.6842767072663865
45,15,2,1.4147072063844037,0.6727676046863822
45,15,3,1.1553426928359194,0.669984017063832
46,15,1,4.3098315512403085,0.6843209011801541
46,15,2,1.4145160483176893,0.6728390300614602
46,15,3,1.1553426928359194,0.669984017063832
47,15,1,4.309954068734739,0.6843673965819361
47,15,2,1.4148588819662287,0.6727851906426991
47,15,3,1.1552063191261253,0.6700086822828744
48,15,1,4.309731502163936,0.6843659879178308
48,15,2,1.4154891300652315,0.6731429397840873
48,15,3,1.155222719960972,0.6699921382346563
49,15,1,4.3101646312982815,0.6843740894199577
49,15,2,1.4163423525206866,0.6729718939649345
49,15,3,1.1552063191261253,0.6700086822828744
50,15,1,4.309832245165554,0.6844198519947868
50,15,2,1.4160081676882417,0.6729973075266575
50,15,3,1.155222719960972,0.6699921382346563
51,15,1,4.308853558101998,0.6841895925659554
51,15,2,1.4164527180310955,0.6729256574332427
51,15,3,1.155222719960972,0.6699921382346563
52,15,1,4.309528949650628,0.6842318456694096
52,15,2,1.4171003077394442,0.6733248735212563
52,15,3,1.1552063191261253,0.6700086822828744
53,15,1,4.309872375119233,0.684278560102717
53,15,2,1.417026915137562,0.673424362285874
53,15,3,1.155222719960972,0.6699921382346563
54,15,1,4.310343424042816,0.6841891339597943
54,15,2,1.4172476101770304,0.6735153458984677
54,15,3,1.155222719960972,0.6699921382346563
55,15,1,4.30981898172482,0.6841856781962763
55,15,2,1.4172282368453315,0.6734933112861436
55,15,3,1.155222719960972,0.6699921382346563
56,15,1,4.310568779655311,0.6842304725868882
56,15,2,1.417191306966198,0.6734899679708519
56,15,3,1.155222719960972,0.6699921382346563
57,15,1,4.310243399100063,0.6841707215179733
57,15,2,1.4174008580420878,0.6735328862048369
57,15,3,1.155222719960972,0.6699921382346563
58,15,1,4.310141638055422,0.6840571902742862
58,15,2,1.416757935581284,0.6735074291721106
58,15,3,1.155222719960972,0.6699921382346563
59,15,1,4.310147237361539,0.6840571902742862
59,15,2,1.4169037178573287,0.673385549979804
59,15,3,1.155222719960972,0.6699921382346563
60,15,1,4.309870811116904,0.6840557907205245
60,15,2,1.4167189303679955,0.6732374616378687
60,15,3,1.155222719960972,0.6699921382346563
61,15,1,4.309978191815259,0.6840557907205245
61,15,2,1.417156402400959,0.673363003030492
61,15,3,1.155222719960972,0.6699921382346563
62,15,1,4.309864088572453,0.6839899879449973
62,15,2,1.4171825772169342,0.6731900067426579
62,15,3,1.155222719960972,0.6699921382346563
63,15,1,4.30929080295518,0.6832921910779408
63,15,2,1.4172071192206994,0.6732403012082582
63,15,3,1.155222719960972,0.6699921382346563
64,15,1,4.309562311627814,0.6832497755703333
64,15,2,1.417192812579227,0.6731948669720187
64,15,3,1.155222719960972,0.6699921382346563
65,15,1,4.309694762103689,0.6832919876740737
65,15,2,1.4177219583054903,0.6733395275849676
65,15,3,1.155222719960972,0.6699921382346563
66,15,1,4.310138835344742,0.683345721756158
66,15,2,1.4176510413889023,0.6732689484493504
66,15,3,1.155222719960972,0.6699921382346563
67,15,1,4.309935036710964,0.6833443607029128
67,15,2,1.4173327811397343,0.6732508417736618
67,15,3,1.155222719960972,0.6699921382346563
68,15,1,4.310337336385832,0.6837618275627761
68,15,2,1.4177159360925433,0.6732555217647374
68,15,3,1.1554851687481156,0.6702835572292929
69,15,1,4.310238918074579,0.6837987275194521
69,15,2,1.4176908851593915,0.6732603010486846
69,15,3,1.155661828115477,0.6702582128603125
70,15,1,4.310560179366574,0.6841817197510895
70,15,2,1.4177708972028569,0.6731898119663593
70,15,3,1.1554851687481156,0.6702835572292929
71,15,1,4.310560179366574,0.6841817197510895
71,15,2,1.417828952946449,0.6732133584327542
71,15,3,1.155661828115477,0.6702582128603125
72,15,1,4.311932111816121,0.6842784462223914
72,15,2,1.4178947457172875,0.6732637243310018
72,15,3,1.155661828115477,0.6702582128603125
73,15,1,4.312248630653126,0.6846597176167686
73,15,2,1.417790929207726,0.6734093658113611
73,15,3,1.155661828115477,0.6702582128603125
74,15,1,4.312248630653126,0.6846597176167686
74,15,2,1.418781261049821,0.6733170745635757
74,15,3,1.155661828115477,0.6702582128603125
75,15,1,4.312248630653126,0.6846597176167686
75,15,2,1.4185186789208846,0.6737632396961075
75,15,3,1.155912212933229,0.6702964770458326
76,15,1,4.312248630653126,0.6846597176167686
76,15,2,1.4193573544633598,0.6734698532287142
76,15,3,1.15587696368787,0.6702590345387436
77,15,1,4.312248630653125,0.6846597176167668
77,15,2,1.418589243160759,0.6734944661237905
77,15,3,1.1566233753445427,0.6702759654925399
78,15,1,4.311459588901314,0.6846092825117811
78,15,2,1.4195776132221045,0.6736177898043159
78,15,3,1.1573347047868214,0.6702091054258363
79,15,1,4.310716750786266,0.6846085110134306
79,15,2,1.4193237515221107,0.6735625901029652
79,15,3,1.1569558367773958,0.6702507852428456
80,15,1,4.3104519709933635,0.6844229672492563
80,15,2,1.4203922250983423,0.6732309473075628
80,15,3,1.156431788010031,0.6702540584845678
81,15,1,4.309763058113197,0.684492512721496
81,15,2,1.4200681641705861,0.6732404009653226
81,15,3,1.1567320627507893,0.6702723484069852
82,15,1,4.309598387345741,0.6844896698576655
82,15,2,1.4194977827766664,0.6731671206631114
82,15,3,1.1570244381990227,0.6702417280835693
83,15,1,4.309549881194498,0.6841813463488196
83,15,2,1.4196318811230286,0.6732517357669714
83,15,3,1.156986231354744,0.6702551075012626
84,15,1,4.309748524372451,0.6841919419566072
84,15,2,1.4201080207146468,0.672985240275191
84,15,3,1.157450244556621,0.6701798110767294
85,15,1,4.309335111777782,0.6837727657868111
85,15,2,1.4201080207146468,0.672985240275191
85,15,3,1.1578285813494684,0.6702017025626006
86,15,1,4.309463569750527,0.6837128476750056
86,15,2,1.4194166517703168,0.6732602731636339
86,15,3,1.1575230631694868,0.6702265252563708
87,15,1,4.309756852731045,0.6838169793509232
87,15,2,1.4192759903972787,0.6733401353908879
87,15,3,1.1573740182397962,0.6702012529375554
88,15,1,4.3093690402193365,0.68363298958689
88,15,2,1.4198597596191052,0.6733794914541593
88,15,3,1.1570336846759375,0.6699228689365868
89,15,1,4.308449986721371,0.6838913463524676
89,15,2,1.4190875184228844,0.6734865927672788
89,15,3,1.1564460680063657,0.6699606950071133
90,15,1,4.308715355790664,0.6842756361498363
90,15,2,1.4192566969524911,0.6734718460098961
90,15,3,1.1564935914245211,0.6700323622341058
91,15,1,4.308312202923548,0.6842268323566234
91,15,2,1.419394632916454,0.6734766980505027
91,15,3,1.1565423760121814,0.6700737340062521
92,15,1,4.307866844435109,0.6842268323566234
92,15,2,1.419626991191235,0.6735848564868085
92,15,3,1.1569315252681722,0.6699722980972953
93,15,1,4.307763261729297,0.6842477991638418
93,15,2,1.41973095543689,0.6735097906316012
93,15,3,1.1570386706529883,0.6699455262970226
94,15,1,4.308053538258852,0.6846336874616172
94,15,2,1.420319325364832,0.6731304920905443
94,15,3,1.1570559718363445,0.6699424963223066
95,15,1,4.307481304600687,0.6845721180544473
95,15,2,1.4203454572475618,0.6733096666639171
95,15,3,1.1570336846759375,0.6699228689365868
96,15,1,4.3072725557723555,0.6844942687223705
96,15,2,1.4207036695683666,0.67316510705411
96,15,3,1.1568802432431742,0.6699810771976913
97,15,1,4.307838587238005,0.6849535235583062
97,15,2,1.4210046985079643,0.6731438697219976
97,15,3,1.1568802432431742,0.6699810771976913
98,15,1,4.307838587238006,0.6849535235583071
98,15,2,1.4210046985079643,0.6731438697219976
98,15,3,1.156913577270437,0.6699550635273419
99,15,1,4.308062602097095,0.6849655360809486
99,15,2,1.4207686548777536,0.6731815748689991
99,15,3,1.156913577270437,0.6699550635273419
0,16,1,4.308062602097095,0.6849655360809486
0,16,2,1.4213933787472275,0.6731957902066235
0,16,3,1.1572982166405579,0.6702652882354556
1,16,1,4.308366589919534,0.6851492040981348
1,16,2,1.4213933787472275,0.6731957902066235
1,16,3,1.157316425062513,0.6698809683688549
2,16,1,4.308384370043216,0.6851492040981357
2,16,2,1.4213933787472275,0.6731957902066235
2,16,3,1.1572588043960659,0.6702194466445541
3,16,1,4.308530015634331,0.6851519535000667
3,16,2,1.4218877801453935,0.6731439606274847
3,16,3,1.1572982166405579,0.6702652882354556
4,16,1,4.308530015634331,0.6851519535000667
4,16,2,1.422045457246437,0.673247822372669
4,16,3,1.1571566449883006,0.6702688758052626
5,16,1,4.308530015634331,0.6851519535000667
5,16,2,1.421950262552146,0.6731723518823256
5,16,3,1.1571566449883006,0.6702688758052626
6,16,1,4.308072306966985,0.6851505784027525
6,16,2,1.421964210240878,0.6728971384557929
6,16,3,1.1571960572327926,0.6703147173961641
7,16,1,4.308377200385968,0.6853345681667848
7,16,2,1.4219177550678843,0.6729257265763313
7,16,3,1.1571566449883006,0.6702688758052626
8,16,1,4.308377200385968,0.6853345681667848
